Date,Open,High,Low,Close,Volume
2021-12-07,151.72,152.525,150.8601,134.934776287719,22115851
2021-12-08,150.472,150.48,148.36,132.602459955858,33633891
2021-12-09,149.34,149.84,148.48,133.344154421546,17544892
2021-12-10,149.92,150.24,148.81,133.022455617151,14298740
2021-12-13,150.39,151.305,150.31,134.988392755118,17860465
2021-12-14,150.37,150.93,149.31,134.666693950723,14015451
2021-12-15,149.6139,150.79,149.13,133.370962655245,25383933
2021-12-16,148.75,149.88,148.73,133.422439825595,18677893
2021-12-17,150.34,150.98,150.16,134.934334175235,18094619
2021-12-20,150.75,151.02,149.595,133.923422568671,17147276
2021-12-21,148.14,149.2,147.62,133.413493705183,16598163
2021-12-22,149.73,149.86,149.02,134.030776013616,12253936
2021-12-23,149.59,149.6,148.03,132.867780360047,11642576
2021-12-27,148.46,149.01,148.32,133.189840694881,7822856
2021-12-28,149.6,149.78,148.01,132.662019590569,9176428
2021-12-29,146.91,147.309,146.41,131.212748083814,11771223
2021-12-30,147.25,147.9699,146.45,132.313120894498,10355046
2021-12-31,147.81,149.03,147.43,132.572558386448,13370899
2022-01-03,146.41,146.94,144.28,129.092517546154,33860382
2022-01-04,143.61,144.13,142.74,128.555750321429,21996350
2022-01-05,144.14,144.16,142.71,127.857952929288,20911677
2022-01-06,142.59,143.44,142.29,128.188959384535,18996353
2022-01-07,143.13,143.236,141.56,127.267508982092,18756845
2022-01-10,141.65,142.805,141.36,127.580623196514,13775770
2022-01-11,142.88,143.63,142.695,128.430504635661,24286253
2022-01-12,143.9,144.01,142.995,127.938468012997,14440646
2022-01-13,143.39,144.42,143.03,129.074625305329,15166030
2022-01-14,143.42,143.46,141.795,127.124371055498,22997531
2022-01-18,140.96,141.31,140.02,125.335146973085,19305643
2022-01-19,140.53,141.71,140.31,126.202920653055,17715690
2022-01-20,141.37,141.99,141.09,126.981233128905,13958952
2022-01-21,143.4,144.1,142.67,128.493127478545,28916580
2022-01-24,144.3,144.365,142.43,127.437485269921,25005719
2022-01-25,143.11,143.71,141.8,127.231724500443,15598988
2022-01-26,142.26,142.57,140.49,125.692991789567,23655546
2022-01-27,142.41,143.365,142.33,128.001090855881,21501789
2022-01-28,142.09,143.46,141.85,128.045821457942,12826512
2022-01-31,142.18,142.95,141.96,127.383808547448,13998392
2022-02-01,142.28,142.36,141.055,126.961671542012,20806097
2022-02-02,141.95,143.57,141.93,127.391685670859,18404569
2022-02-03,140.44,141.48,140.18,126.397277997901,17234053
2022-02-04,139.85,140.14,138.78,124.533883439565,23609757
2022-02-07,138.91,139.31,138.55,124.614511088724,12962436
2022-02-08,138.21,138.58,137.82,123.781358714083,16269187
2022-02-09,138.72,139.37,138.19,124.014283033875,14349139
2022-02-10,137.66,137.83,135.84,122.043384943327,30896240
2022-02-11,136.87,138.51,135.36,123.853027735557,43210273
2022-02-14,137.13,137.74,135.97,122.312143773857,23157421
2022-02-15,135.6,135.84,134.94,120.923556482789,18200703
2022-02-16,135.95,136.07,134.51,121.640246697533,16473677
2022-02-17,136.45,137.565,135.9,122.545068093649,24508242
2022-02-18,137.52,138.37,137.16,123.835110480189,17522577
2022-02-22,137.69,138.67,137.47,124.157621076824,19528367
2022-02-23,137.68,137.8499,136.565,122.446523189121,17757840
2022-02-24,139.1,139.37,136.25,122.52715083828,28150362
2022-02-25,136.86,137.31,136.18,122.616737115123,15025360
2022-02-28,138.43,140.045,138.32,125.304325420415,25817704
2022-03-01,140.36,142.33,140.0,126.750895637444,35664355
2022-03-02,139.84,140.42,136.41,122.418221710135,30397410
2022-03-03,137.49,138.7,137.02,123.665098885903,20649063
2022-03-04,140.36,140.825,139.305,125.800039661679,25854808
