Date,Open,High,Low,Close,Volume
2002-04-12,101.0,102.5,100.3,37.852101550297,1481700
2002-04-15,103.0,103.3,101.6,37.5935993933681,1422000
2002-04-16,102.9,104.3,102.8,38.5168213823998,680700
2002-04-17,104.8,104.8,103.3,38.1844614663484,3416700
2002-04-18,103.6,103.7,102.2,38.0367459481033,1179600
2002-04-19,103.6,103.6,102.9,37.9998170685421,380400
2002-04-22,102.8,102.9,101.5,37.4828127546843,753500
2002-04-23,101.6,102.1,101.4,37.6305282729294,899100
2002-04-24,102.0,102.7,100.8,37.298168356878,547700
2002-04-25,100.6,101.5,100.2,37.4089549955618,694100
2002-04-26,101.6,101.9,99.37,36.6962276200294,1100400
2002-04-29,100.0,100.2,99.1,36.8070142587132,1773800
2002-04-30,99.8,101.7,99.62,37.4089549955618,722100
2002-05-01,101.5,102.0,99.96,37.6674571524907,717600
2002-05-02,101.9,102.6,101.6,37.8151726707357,466100
2002-05-03,102.5,102.5,101.3,37.6305282729294,747400
2002-05-06,102.0,102.3,99.95,36.9104151214847,1358500
2002-05-07,100.5,100.5,99.2,36.6445271886436,651200
2002-05-08,100.9,101.6,100.5,37.5197416342456,1112000
2002-05-09,101.6,101.6,99.7,36.8365573623622,859000
2002-05-10,99.99,100.0,97.9,36.2383095134697,894300
2002-05-13,98.15,99.45,98.0,36.7073062838978,1122500
2002-05-14,100.7,102.4,100.2,37.8151726707357,4730700
2002-05-15,101.8,102.8,101.2,37.7782437911745,901600
2002-05-16,102.4,102.4,100.8,37.3350972364393,726100
2002-05-17,101.2,101.8,100.5,37.4458838751231,810200
2002-05-20,101.3,101.3,100.0,36.9658084408266,928100
2002-05-21,100.4,100.6,98.27,36.4118752474077,1255500
2002-05-22,98.3,99.18,97.35,36.1903019700401,1172300
2002-05-23,98.7,99.99,97.5,36.9104151214847,1192300
2002-05-24,99.5,99.65,98.37,36.3269388244167,804200
2002-05-28,98.8,98.8,97.0,36.2346166255136,1492100
2002-05-29,97.9,97.9,96.68,35.7730056309978,976000
2002-05-30,96.87,97.65,96.04,35.9022567094622,1504700
2002-05-31,97.55,98.24,96.5,35.6363687766211,3322900
2002-06-03,96.95,96.96,94.25,34.8054689864926,1000400
2002-06-04,94.1,94.8,93.01,34.8128547624049,2725400
2002-06-05,94.55,94.85,93.72,34.934720064957,800200
2002-06-06,94.55,94.6,92.55,34.2552286810298,924200
2002-06-07,91.25,94.0,91.21,34.5654312693444,1254500
2002-06-10,93.8,94.45,93.2,34.5285023897831,1223500
2002-06-11,94.0,94.19,92.0,33.9745691963641,1438600
2002-06-12,92.01,92.69,90.95,34.0853558350479,2073000
2002-06-13,92.2,92.59,90.77,33.6052804007515,706600
2002-06-14,89.6,91.6,88.51,33.8790585579997,1697100
2002-06-17,91.75,93.8,91.75,34.6677186096777,739500
2002-06-18,93.53,94.55,93.15,34.7639869727933,952800
2002-06-19,92.7,94.37,92.0,34.0641900255297,1174000
